hit_rate,player,defender
1.0,mike conley,"Bogdanovic, Bojan"
1.0,mike conley,"Harris, Tobias"
1.0,jason smith,"Pressey, Phil"
1.0,travis wear,"Cousins, DeMarcus"
1.0,amare stoudemire,"Deng, Luol"
1.0,carmelo anthony,"Kanter, Enes"
1.0,andre drummond,"Pierce, Paul"
1.0,jonas jerebko,"Humphries, Kris"
1.0,brandon jennings,"Splitter, Tiago"
1.0,james harden,"Bazemore, Kent"
1.0,patrick beverley,"Napier, Shabazz"
1.0,mario chalmers,"Allen, Lavoy"
1.0,dwayne wade,"Hawes, Spencer"
1.0,shabazz napier,"Wiggins, Andrew"
1.0,norris cole,"Fournier, Evan"
1.0,jason thompson,"Boozer, Carlos"
1.0,marcus morris,"Udrih, Beno"
1.0,robert covington,"Plumlee, Miles"
1.0,jerami grant,"Teletovic, Mirza"
1.0,michael carter-williams,"Johnson, Joe"
1.0,kj mcdaniels,"Allen, Lavoy"
1.0,jakarr sampson,"Rush, Brandon"
1.0,jared dudley,"Robinson, Thomas"
1.0,oj mayo,"Millsap, Elijah"
1.0,oj mayo,"Marion, Shawn"
1.0,jerryd bayless,"West, David"
1.0,jon leuer,"Chalmers, Mario"
1.0,marc gasol,"Griffin, Blake"
1.0,time hardaway jr,"Jack, Jarrett"
1.0,brandon jennings,"Pressey, Phil"
1.0,donatas motiejunas,"Korver, Kyle"
1.0,shabazz napier,"Dudley, Jared"
1.0,jason thompson,"Harris, Devin"
1.0,kenneth faried,"Mirotic, Nikola"
1.0,jj hickson,"Scola, Luis"
1.0,eric bledsoe,"Iguodala, Andre"
1.0,nerles noel,"Korver, Kyle"
1.0,john henson,"Dorsey, Joey"
1.0,giannis antetokounmpo,"Antic, Pero"
1.0,vince carter,"Noah, Joakim"
1.0,beno urdih,"Belinelli, Marco"
1.0,cole aldrich,"Johnson, Amir"
1.0,shane larkin,"Mahinmi, Ian"
1.0,time hardaway jr,"Green, Willie"
1.0,kentavious caldwell-pope,"Bennett, Anthony"
1.0,jonas jerebko,"Marshall, Kendall"
1.0,kyle singler,"Matthews, Wesley"
1.0,brandon jennings,"Sullinger, Jared"
1.0,udonis haslem,"Nowitzki, Dirk"
1.0,shawne williams,"Green, Jeff"
1.0,isaiah thomas,"Webster, Martell"
1.0,isaiah thomas,"Harris, Devin"
1.0,robert covington,"Butler, Rasual"
1.0,luc mbah a moute,"Allen, Lavoy"
1.0,luc mbah a moute,"Harris, Devin"
1.0,brandon knight,"Bennett, Anthony"
1.0,khris middleton,"Motiejunas, Donatas"
1.0,kosta koufos,"Henderson, Gerald"
1.0,jason smith,"Davis, Ed"
1.0,kentavious caldwell-pope,"Prigioni, Pablo"
1.0,kentavious caldwell-pope,"Nelson, Jameer"
1.0,dj augustin,"Morrow, Anthony"
1.0,patrick beverley,"Duncan, Tim"
1.0,mario chalmers,"Rondo, Rajon"
1.0,mario chalmers,"Carter-Williams, Michael"
1.0,shawne williams,"Mahinmi, Ian"
1.0,chris andersen,"Johnson, Wesley"
1.0,dwayne wade,"Favors, Derrick"
1.0,shabazz napier,"Parker, Tony"
1.0,shabazz napier,"Pondexter, Quincy"
1.0,james ennis,"Muhammad, Shabazz"
1.0,alex len,"Waiters, Dion"
1.0,robert covington,"Warren, TJ"
1.0,michael carter-williams,"Zeller, Cody"
1.0,luc mbah a moute,"Ajinca, Alexis"
1.0,john henson,"Wiggins, Andrew"
1.0,brandon knight,"Varejao, Anderson"
1.0,giannis antetokounmpo,"Oladipo, Victor"
1.0,jerryd bayless,"Harden, James"
1.0,vince carter,"Plumlee, Miles"
1.0,tony allen,"Mills, Patty"
1.0,marc gasol,"Sloan, Donald"
1.0,beno urdih,"Brewer, Corey"
1.0,mike conley,"Williams, Lou"
1.0,mike conley,"Babbitt, Luke"
1.0,jonas jerebko,"O'Quinn, Kyle"
1.0,kyle singler,"Dellavedova, Matthew"
1.0,jason terry,"Diaw, Boris"
1.0,patrick beverley,"Bradley, Avery"
1.0,chris bosh,"Lee, David"
1.0,dwayne wade,"Aldridge, LaMarcus"
1.0,dwayne wade,"Johnson, Chris"
1.0,james ennis,"Leuer, Jon"
1.0,norris cole,"Martin, Kenyon"
1.0,norris cole,"Lillard, Damian"
1.0,pj tucker,"Bogut, Andrew"
1.0,pj tucker,"Henson, John"
1.0,goran dragic,"James, LeBron"
1.0,jakarr sampson,"Nowitzki, Dirk"
1.0,john henson,"Booker, Trevor"
1.0,jerryd bayless,"Sims, Henry"
1.0,tony allen,"Thompson, Klay"
1.0,time hardaway jr,"Bledsoe, Eric"
1.0,brandon jennings,"Stoudemire, Amar'e"
1.0,kostas papanikolaou,"Collison, Nick"
1.0,jason terry,"Gortat, Marcin"
1.0,patrick beverley,"Leuer, Jon"
1.0,udonis haslem,"Bledsoe, Eric"
1.0,shabazz napier,"Tolliver, Anthony"
1.0,james ennis,"Nelson, Jameer"
1.0,jason thompson,"Whiteside, Hassan"
1.0,kenneth faried,"Gibson, Taj"
1.0,gerald green,"Jefferson, Richard"
1.0,gerald green,"Dudley, Jared"
1.0,eric bledsoe,"Snell, Tony"
1.0,markieff morris,"Fields, Landry"
1.0,markieff morris,"Prigioni, Pablo"
1.0,jakarr sampson,"Leuer, Jon"
1.0,jakarr sampson,"O'Quinn, Kyle"
1.0,brandon knight,"Leonard, Meyers"
1.0,brandon knight,"Thompson, Hollis"
1.0,giannis antetokounmpo,"Early, Cleanthony"
1.0,tony allen,"Splitter, Tiago"
1.0,quincy acy,"Martin, Kevin"
1.0,jose calderon,"Grant, Jerami"
1.0,pablo prigioni,"Ross, Terrence"
1.0,time hardaway jr,"Crowder, Jae"
1.0,time hardaway jr,"Seraphin, Kevin"
1.0,kentavious caldwell-pope,"Harris, Devin"
1.0,dj augustin,"Chandler, Tyson"
1.0,james harden,"Carter-Williams, Michael"
1.0,patrick beverley,"Patterson, Patrick"
1.0,chris andersen,"Walker, Kemba"
1.0,kenneth faried,"Gay, Rudy"
1.0,goran dragic,"Randolph, Zach"
1.0,isaiah thomas,"Mozgov, Timofey"
1.0,marcus morris,"Speights, Marreese"
1.0,eric bledsoe,"Valanciunas, Jonas"
1.0,alex len,"Hayes, Charles"
1.0,jerami grant,"Tolliver, Anthony"
1.0,kj mcdaniels,"Wallace, Gerald"
1.0,jakarr sampson,"Galloway, Langston"
1.0,jared dudley,"Acy, Quincy"
1.0,vince carter,"Ellis, Monta"
1.0,vince carter,"Davis, Anthony"
1.0,marc gasol,"Redick, JJ"
1.0,quincy acy,"Butler, Caron"
1.0,shane larkin,"Jerebko, Jonas"
1.0,carmelo anthony,"Sefolosha, Thabo"
1.0,jonas jerebko,"Miles, CJ"
1.0,trevor ariza,"Udrih, Beno"
1.0,trevor ariza,"James, LeBron"
1.0,trevor ariza,"Vasquez, Greivis"
1.0,jason terry,"Thomas, Lance"
1.0,jason terry,"Thornton, Marcus"
1.0,james harden,"Crowder, Jae"
1.0,patrick beverley,"Lowry, Kyle"
1.0,patrick beverley,"Green, Danny"
1.0,patrick beverley,"Johnson, Wesley"
1.0,chris bosh,"Irving, Kyrie"
1.0,shabazz napier,"Stoudemire, Amar'e"
1.0,james ennis,"Hardaway Jr., Tim"
1.0,norris cole,"Waiters, Dion"
1.0,jason thompson,"Diaw, Boris"
1.0,eric bledsoe,"Biyombo, Bismack"
1.0,john henson,"Payton, Elfrid"
1.0,zaza pachulia,"Dunleavy, Mike"
1.0,khris middleton,"Cole, Norris"
1.0,jon leuer,"Green, Draymond"
1.0,kosta koufos,"Mahinmi, Ian"
1.0,tony allen,"Hayward, Gordon"
1.0,marc gasol,"Kidd-Gilchrist, Michael"
1.0,courtney lee,"Zeller, Tyler"
1.0,cole aldrich,"Wall, John"
1.0,time hardaway jr,"Anderson, Alan"
1.0,time hardaway jr,"Burke, Trey"
1.0,greg monroe,"Lamb, Jeremy"
1.0,kentavious caldwell-pope,"Lin, Jeremy"
1.0,dj augustin,"Ingles, Joe"
1.0,caron butler,"Gasol, Pau"
1.0,andre drummond,"Gibson, Taj"
1.0,jonas jerebko,"Williams, Marvin"
1.0,brandon jennings,"Allen, Tony"
1.0,trevor ariza,"Young, James"
1.0,james harden,"Johnson, Amir"
1.0,mario chalmers,"Curry, Stephen"
1.0,mario chalmers,"Bogut, Andrew"
1.0,udonis haslem,"Hawes, Spencer"
1.0,shawne williams,"Stuckey, Rodney"
1.0,chris bosh,"Lawson, Ty"
1.0,dwayne wade,"Paul, Chris"
1.0,shabazz napier,"Baynes, Aron"
1.0,shabazz napier,"Aminu, Al-Farouq"
1.0,gerald green,"Mahinmi, Ian"
1.0,gerald green,"Gay, Rudy"
1.0,eric bledsoe,"Dellavedova, Matthew"
1.0,markieff morris,"Paul, Chris"
1.0,hollis thompson,"Wright, Brandan"
1.0,luc mbah a moute,"Conley, Mike"
1.0,luc mbah a moute,"Smith, J.R."
1.0,zaza pachulia,"Teletovic, Mirza"
1.0,jared dudley,"Lowry, Kyle"
1.0,giannis antetokounmpo,"Ginobili, Manu"
1.0,jerryd bayless,"Parker, Tony"
1.0,vince carter,"Duncan, Tim"
1.0,tony allen,"Caldwell-Pope, Kentavious"
1.0,mike conley,"Telfair, Sebastian"
1.0,cole aldrich,"Johnson, Joe"
1.0,shane larkin,"Cousins, DeMarcus"
1.0,pablo prigioni,"Crabbe, Allen"
1.0,time hardaway jr,"Adams, Steven"
1.0,james harden,"Sloan, Donald"
1.0,joey dorsey,"Barnes, Harrison"
1.0,mario chalmers,"Mahinmi, Ian"
1.0,mario chalmers,"Barnes, Matt"
1.0,shawne williams,"Terry, Jason"
1.0,chris andersen,"Lin, Jeremy"
1.0,james ennis,"Barbosa, Leandro"
1.0,luol deng,"Harden, James"
1.0,kenneth faried,"Adams, Steven"
1.0,goran dragic,"Thompson, Tristan"
1.0,isaiah thomas,"Dellavedova, Matthew"
1.0,michael carter-williams,"Williams, Shawne"
1.0,brandon knight,"Green, Danny"
1.0,brandon knight,"Shumpert, Iman"
1.0,giannis antetokounmpo,"Butler, Jimmy"
1.0,jerryd bayless,"Rudez, Damjan"
1.0,vince carter,"Terry, Jason"
1.0,marc gasol,"Morrow, Anthony"
1.0,courtney lee,"Miller, Andre"
1.0,quincy acy,"Crowder, Jae"
1.0,quincy acy,"Daye, Austin"
1.0,kyle singler,"Plumlee, Mason"
1.0,kyle singler,"Ibaka, Serge"
1.0,jason terry,"Plumlee, Miles"
1.0,james harden,"Maxiell, Jason"
1.0,patrick beverley,"Jordan, DeAndre"
1.0,patrick beverley,"Henson, John"
1.0,chris bosh,"Parsons, Chandler"
1.0,james ennis,"Morris, Marcus"
1.0,james ennis,"Porter, Otto"
1.0,norris cole,"Jefferson, Al"
1.0,luol deng,"Anderson, Ryan"
1.0,jason thompson,"Westbrook, Russell"
1.0,pj tucker,"Collison, Darren"
1.0,eric bledsoe,"Leonard, Kawhi"
1.0,robert covington,"Evans, Tyreke"
1.0,jerami grant,"Maxiell, Jason"
1.0,kj mcdaniels,"Fields, Landry"
1.0,kj mcdaniels,"Ingles, Joe"
1.0,kj mcdaniels,"Johnson, Joe"
1.0,jakarr sampson,"Copeland, Chris"
1.0,marc gasol,"Wright, Dorell"
1.0,marc gasol,"Carroll, DeMarre"
1.0,kentavious caldwell-pope,"Sims, Henry"
1.0,dj augustin,"Schroder, Dennis"
1.0,jonas jerebko,"Pondexter, Quincy"
1.0,kostas papanikolaou,"Crawford, Jamal"
1.0,kostas papanikolaou,"Noel, Nerlens"
1.0,jason terry,"Martin, Kevin"
1.0,jason terry,"Landry, Carl"
1.0,shawne williams,"Barnes, Matt"
1.0,jj hickson,"Duncan, Tim"
1.0,isaiah thomas,"Copeland, Chris"
1.0,eric bledsoe,"Rivers, Austin"
1.0,jakarr sampson,"Crawford, Jamal"
1.0,jared dudley,"Scola, Luis"
1.0,khris middleton,"Thompson, Tristan"
1.0,zach randolph,"Thomas, Lance"
1.0,jon leuer,"Hamilton, Justin"
1.0,shane larkin,"Crawford, Jamal"
1.0,shane larkin,"Love, Kevin"
1.0,carmelo anthony,"Thompson, Hollis"
1.0,carmelo anthony,"Nelson, Jameer"
1.0,pablo prigioni,"Jennings, Brandon"
1.0,caron butler,"Stauskas, Nik"
1.0,brandon jennings,"Price, Ronnie"
1.0,trevor ariza,"Henderson, Gerald"
1.0,trevor ariza,"Diaw, Boris"
1.0,donatas motiejunas,"Hardaway Jr., Tim"
1.0,james harden,"Warren, TJ"
1.0,shawne williams,"Gooden, Drew"
1.0,dwayne wade,"Black, Tarik"
1.0,luol deng,"Durant, Kevin"
1.0,goran dragic,"Teletovic, Mirza"
1.0,nerles noel,"Bogut, Andrew"
1.0,michael carter-williams,"Miller, Andre"
1.0,kj mcdaniels,"Farmar, Jordan"
1.0,kj mcdaniels,"Snell, Tony"
1.0,khris middleton,"Bonner, Matt"
1.0,jerryd bayless,"Green, Gerald"
1.0,mike conley,"Kaman, Chris"
1.0,travis wear,"Williams, Marvin"
1.0,travis wear,"Leuer, Jon"
1.0,carmelo anthony,"Jefferson, Al"
1.0,pablo prigioni,"Blake, Steve"
1.0,james harden,"Bennett, Anthony"
1.0,james harden,"Henry, Xavier"
1.0,patrick beverley,"Waiters, Dion"
1.0,joey dorsey,"Adrien, Jeff"
1.0,shawne williams,"West, David"
1.0,james ennis,"Rondo, Rajon"
1.0,luol deng,"Ajinca, Alexis"
1.0,luol deng,"Sanders, Larry"
1.0,jason thompson,"Perkins, Kendrick"
1.0,markieff morris,"Harkless, Maurice"
1.0,jerami grant,"Favors, Derrick"
1.0,hollis thompson,"Tolliver, Anthony"
1.0,hollis thompson,"Aminu, Al-Farouq"
1.0,jakarr sampson,"Hayward, Gordon"
1.0,luc mbah a moute,"Wear, Travis"
1.0,jared dudley,"Haslem, Udonis"
1.0,kosta koufos,"Harris, Joe"
1.0,beno urdih,"Miller, Andre"
1.0,jason smith,"Butler, Rasual"
1.0,cole aldrich,"Anthony, Joel"
1.0,jose calderon,"Cousins, DeMarcus"
1.0,shabazz napier,"Noel, Nerlens"
1.0,shabazz napier,"Motiejunas, Donatas"
1.0,norris cole,"Barnes, Matt"
1.0,jason thompson,"Burks, Alec"
1.0,pj tucker,"Jordan, DeAndre"
1.0,gerald green,"Ariza, Trevor"
1.0,markieff morris,"Turner, Evan"
1.0,jerami grant,"Gortat, Marcin"
1.0,kj mcdaniels,"Hill, Solomon"
1.0,kj mcdaniels,"Favors, Derrick"
1.0,hollis thompson,"Lawson, Ty"
1.0,hollis thompson,"Butler, Caron"
1.0,luc mbah a moute,"Nowitzki, Dirk"
1.0,jared dudley,"Richardson, Jason"
1.0,jared dudley,"Nowitzki, Dirk"
1.0,oj mayo,"Gobert, Rudy"
1.0,marc gasol,"Prigioni, Pablo"
1.0,mike conley,"Miller, Andre"
1.0,carmelo anthony,"Plumlee, Mason"
1.0,carmelo anthony,"Gallinari, Danilo"
1.0,dj augustin,"Lee, Courtney"
1.0,caron butler,"Davis, Glen"
1.0,caron butler,"Green, Gerald"
1.0,brandon jennings,"Sanders, Larry"
1.0,jj hickson,"Collison, Nick"
1.0,jj hickson,"Novak, Steve"
1.0,marcus morris,"Brooks, Aaron"
1.0,marcus morris,"Griffin, Blake"
1.0,marcus morris,"Leonard, Kawhi"
1.0,robert covington,"Paul, Chris"
1.0,jakarr sampson,"Randolph, Shavlik"
1.0,jerryd bayless,"Blake, Steve"
1.0,vince carter,"Babbitt, Luke"
1.0,travis wear,"Lawson, Ty"
1.0,quincy acy,"Ibaka, Serge"
1.0,jose calderon,"Harris, Devin"
1.0,time hardaway jr,"Lowry, Kyle"
1.0,kentavious caldwell-pope,"Antetokounmpo, Giannis"
1.0,dj augustin,"Bogdanovic, Bojan"
1.0,caron butler,"Crowder, Jae"
1.0,kyle singler,"Rose, Derrick"
1.0,kostas papanikolaou,"Barnes, Harrison"
1.0,donatas motiejunas,"Jones, James"
1.0,patrick beverley,"Smith, Jason"
1.0,udonis haslem,"Karasev, Sergey"
1.0,norris cole,"Whiteside, Hassan"
1.0,norris cole,"Johnson, Amir"
1.0,jakarr sampson,"Henderson, Gerald"
1.0,henry sims,"Seraphin, Kevin"
1.0,john henson,"Grant, Jerami"
1.0,jared dudley,"Dellavedova, Matthew"
1.0,khris middleton,"Noel, Nerlens"
1.0,giannis antetokounmpo,"McRoberts, Josh"
1.0,giannis antetokounmpo,Nene
1.0,jerryd bayless,"Miller, Andre"
1.0,zach randolph,"Ginobili, Manu"
1.0,tony allen,"Horford, Al"
1.0,marc gasol,"Gay, Rudy"
1.0,jason smith,"Middleton, Khris"
1.0,pablo prigioni,"Bledsoe, Eric"
1.0,time hardaway jr,"Gordon, Aaron"
1.0,kyle singler,"Patterson, Patrick"
1.0,kyle singler,"Burks, Alec"
1.0,brandon jennings,"Noah, Joakim"
1.0,brandon jennings,"Larkin, Shane"
1.0,chris bosh,"Price, Ronnie"
1.0,james ennis,"Sefolosha, Thabo"
1.0,norris cole,"Hayward, Gordon"
1.0,gerald green,"Waiters, Dion"
1.0,gerald green,"Chandler, Wilson"
1.0,gerald green,"Thornton, Marcus"
1.0,marcus morris,"Black, Tarik"
1.0,marcus morris,"Knight, Brandon"
1.0,eric bledsoe,"Crowder, Jae"
1.0,alex len,"Rose, Derrick"
1.0,nerles noel,"Favors, Derrick"
1.0,nerles noel,"Anthony, Carmelo"
1.0,nerles noel,"Joseph, Cory"
1.0,henry sims,"Gallinari, Danilo"
1.0,zaza pachulia,"Love, Kevin"
1.0,khris middleton,"Cousins, DeMarcus"
1.0,zach randolph,"Green, Danny"
1.0,zach randolph,"Canaan, Isaiah"
1.0,courtney lee,"Whiteside, Hassan"
1.0,beno urdih,"Gordon, Eric"
1.0,shane larkin,"Wiggins, Andrew"
1.0,pablo prigioni,"Smith, J.R."
1.0,pablo prigioni,"Conley, Mike"
1.0,markieff morris,"Irving, Kyrie"
1.0,robert covington,"Parsons, Chandler"
1.0,jerami grant,"Wright, Dorell"
1.0,oj mayo,"Pierce, Paul"
1.0,vince carter,"Asik, Omer"
1.0,jon leuer,"Davis, Anthony"
1.0,courtney lee,"Lillard, Damian"
1.0,dj augustin,"Johnson, James"
1.0,andre drummond,"Lin, Jeremy"
1.0,jonas jerebko,"Landry, Carl"
1.0,jason terry,"Wroten, Tony"
1.0,james harden,"Westbrook, Russell"
1.0,james harden,"Lawson, Ty"
1.0,james harden,"Hollins, Ryan"
1.0,norris cole,"Larkin, Shane"
1.0,jason thompson,"Garcia, Francisco"
1.0,caron butler,"West, David"
1.0,jj hickson,"Morris, Markieff"
1.0,jj hickson,"Bogut, Andrew"
1.0,jj hickson,"Hummel, Robbie"
1.0,alex len,"Mayo, O.J."
1.0,nerles noel,"Gordon, Aaron"
1.0,jerami grant,"Mayo, O.J."
1.0,kj mcdaniels,"Augustin, D.J."
1.0,luc mbah a moute,"Lillard, Damian"
1.0,luc mbah a moute,"Anthony, Carmelo"
1.0,zaza pachulia,"Jack, Jarrett"
1.0,brandon knight,"Plumlee, Mason"
1.0,khris middleton,"Bazemore, Kent"
1.0,khris middleton,"Aldrich, Cole"
1.0,jerryd bayless,"Patterson, Patrick"
1.0,vince carter,"McLemore, Ben"
1.0,courtney lee,"Parsons, Chandler"
1.0,quincy acy,"Beal, Bradley"
1.0,time hardaway jr,"Dellavedova, Matthew"
1.0,brandon jennings,"Sefolosha, Thabo"
1.0,brandon jennings,"Thomas, Isaiah"
1.0,donatas motiejunas,"Bradley, Avery"
1.0,patrick beverley,"Calathes, Nick"
1.0,patrick beverley,"Crowder, Jae"
1.0,udonis haslem,"Monroe, Greg"
1.0,kenneth faried,"West, David"
1.0,jj hickson,"Cunningham, Dante"
1.0,isaiah thomas,"Sullinger, Jared"
1.0,isaiah thomas,"Neal, Gary"
1.0,alex len,"Udrih, Beno"
1.0,robert covington,"Johnson, James"
1.0,robert covington,"Wolters, Nate"
1.0,giannis antetokounmpo,"Meeks, Jodie"
1.0,zach randolph,"Afflalo, Arron"
1.0,marc gasol,"Blake, Steve"
1.0,beno urdih,"Diaw, Boris"
1.0,jose calderon,"McCallum, Ray"
1.0,andre drummond,"Roberts, Brian"
1.0,norris cole,"Lopez, Brook"
1.0,pj tucker,"Sessions, Ramon"
1.0,pj tucker,"Davies, Brandon"
1.0,marcus morris,"Davis, Anthony"
1.0,eric bledsoe,"Roberts, Brian"
1.0,alex len,"Casspi, Omri"
1.0,robert covington,"Smith, Jason"
1.0,robert covington,"Scott, Mike"
1.0,robert covington,"Leuer, Jon"
1.0,kj mcdaniels,"Millsap, Paul"
1.0,jakarr sampson,"Babbitt, Luke"
1.0,luc mbah a moute,"Paul, Chris"
1.0,henry sims,"Singler, Kyle"
1.0,mike conley,"Williams, Deron"
1.0,time hardaway jr,"Diaw, Boris"
1.0,kyle singler,"Clarkson, Jordan"
1.0,brandon jennings,"Ayres, Jeff"
1.0,trevor ariza,"Olynyk, Kelly"
1.0,jason terry,"Shumpert, Iman"
1.0,chris bosh,"Smith, Josh"
1.0,chris bosh,"Vasquez, Greivis"
1.0,jj hickson,"Grant, Jerami"
1.0,gerald green,"Smith, Jason"
1.0,marcus morris,"Nowitzki, Dirk"
1.0,robert covington,"Antic, Pero"
1.0,luc mbah a moute,"Ayres, Jeff"
1.0,henry sims,"Sloan, Donald"
1.0,jared dudley,"Green, Gerald"
1.0,tony allen,"Casspi, Omri"
1.0,jason smith,"Moore, E'Twaun"
1.0,jason smith,"Davis, Anthony"
1.0,carmelo anthony,"Williams, Deron"
1.0,time hardaway jr,"Gasol, Pau"
1.0,dj augustin,"Garnett, Kevin"
1.0,brandon jennings,"Middleton, Khris"
1.0,jason terry,"Lopez, Brook"
1.0,james harden,"Hardaway Jr., Tim"
1.0,chris bosh,"Garnett, Kevin"
1.0,kenneth faried,"Ariza, Trevor"
1.0,pj tucker,"Lauvergne, Joffrey"
1.0,goran dragic,"Leonard, Meyers"
1.0,gerald green,"Bogdanovic, Bojan"
1.0,markieff morris,"Pierce, Paul"
1.0,nerles noel,"Stuckey, Rodney"
1.0,hollis thompson,"Mozgov, Timofey"
1.0,zaza pachulia,"Burke, Trey"
1.0,brandon knight,"Whiteside, Hassan"
1.0,brandon knight,"Carroll, DeMarre"
1.0,kosta koufos,"Len, Alex"
1.0,tony allen,"Hickson, JJ"
1.0,tony allen,"Wade, Dwyane"
1.0,marc gasol,"Belinelli, Marco"
1.0,beno urdih,"Plumlee, Mason"
1.0,amare stoudemire,"Evans, Tyreke"
1.0,carmelo anthony,"Hill, George"
1.0,pablo prigioni,"Roberts, Brian"
1.0,kentavious caldwell-pope,"Stauskas, Nik"
1.0,dj augustin,"Dedmon, Dewayne"
1.0,kyle singler,"Green, Jeff"
1.0,kostas papanikolaou,"Daye, Austin"
1.0,mario chalmers,"Rush, Brandon"
1.0,shawne williams,"Jackson, Reggie"
1.0,james ennis,"Singler, Kyle"
1.0,luol deng,"Lin, Jeremy"
1.0,jason thompson,"Davis, Anthony"
1.0,pj tucker,"Paul, Chris"
1.0,goran dragic,"Davis, Anthony"
1.0,goran dragic,"Kidd-Gilchrist, Michael"
1.0,goran dragic,"Cunningham, Jared"
1.0,eric bledsoe,"Bennett, Anthony"
1.0,michael carter-williams,"Chandler, Wilson"
1.0,kj mcdaniels,"Beal, Bradley"
1.0,jakarr sampson,"Jefferson, Al"
1.0,jakarr sampson,"Gooden, Drew"
1.0,jared dudley,"Gobert, Rudy"
1.0,giannis antetokounmpo,"Hansbrough, Tyler"
1.0,jerryd bayless,"Thornton, Marcus"
1.0,zach randolph,"Lin, Jeremy"
1.0,jon leuer,"Splitter, Tiago"
1.0,kosta koufos,"Oladipo, Victor"
1.0,pablo prigioni,"Augustin, D.J."
1.0,caron butler,"Bosh, Chris"
1.0,jonas jerebko,"Love, Kevin"
1.0,kostas papanikolaou,"Nowitzki, Dirk"
1.0,trevor ariza,"Sanders, Larry"
1.0,trevor ariza,"Jackson, Reggie"
1.0,james harden,"Williams, Marvin"
1.0,chris bosh,"Collison, Nick"
1.0,norris cole,"Kaman, Chris"
1.0,kenneth faried,"Hansbrough, Tyler"
1.0,robert covington,"West, David"
1.0,robert covington,"Burke, Trey"
1.0,luc mbah a moute,"Granger, Danny"
1.0,zaza pachulia,"Amundson, Lou"
1.0,giannis antetokounmpo,"Acy, Quincy"
1.0,giannis antetokounmpo,"Brand, Elton"
1.0,courtney lee,"Favors, Derrick"
1.0,travis wear,"Mirotic, Nikola"
1.0,time hardaway jr,"McCollum, CJ"
1.0,time hardaway jr,"Morris, Markieff"
1.0,greg monroe,"Temple, Garrett"
1.0,dj augustin,"Gobert, Rudy"
1.0,kostas papanikolaou,"Ennis, James"
1.0,donatas motiejunas,"Leonard, Meyers"
1.0,donatas motiejunas,"Adrien, Jeff"
1.0,james harden,"Mirotic, Nikola"
1.0,james harden,"Granger, Danny"
1.0,patrick beverley,"Ibaka, Serge"
1.0,mario chalmers,"Cunningham, Dante"
1.0,norris cole,"Plumlee, Mason"
1.0,isaiah thomas,"Adams, Steven"
1.0,marcus morris,"Adams, Steven"
1.0,marcus morris,"Acy, Quincy"
1.0,markieff morris,"Gay, Rudy"
1.0,jerami grant,"Jefferson, Al"
1.0,zaza pachulia,"Thompson, Tristan"
1.0,jerryd bayless,"Garcia, Francisco"
1.0,jon leuer,"Dragic, Goran"
1.0,courtney lee,"James, LeBron"
1.0,mike conley,"Pekovic, Nikola"
1.0,cole aldrich,"Harden, James"
1.0,shane larkin,"Griffin, Blake"
1.0,kentavious caldwell-pope,"DeRozan, DeMar"
1.0,caron butler,"Stuckey, Rodney"
1.0,andre drummond,"Udoh, Ekpe"
1.0,andre drummond,"Speights, Marreese"
1.0,jonas jerebko,"Black, Tarik"
1.0,jason terry,"Nelson, Jameer"
1.0,patrick beverley,"Bogdanovic, Bojan"
1.0,dwight howard,"Wade, Dwyane"
1.0,udonis haslem,"Len, Alex"
1.0,norris cole,"Hairston, PJ"
1.0,isaiah thomas,"Nowitzki, Dirk"
1.0,luc mbah a moute,"Allen, Tony"
1.0,khris middleton,"Crawford, Jamal"
1.0,vince carter,"Butler, Caron"
1.0,tony allen,"Davis, Anthony"
1.0,jose calderon,"Dellavedova, Matthew"
1.0,jose calderon,"Parsons, Chandler"
1.0,jose calderon,"Barea, Jose Juan"
1.0,dj augustin,"Kaman, Chris"
1.0,kostas papanikolaou,"Davis, Glen"
1.0,donatas motiejunas,"Dudley, Jared"
1.0,donatas motiejunas,"Price, Ronnie"
1.0,james ennis,"Bass, Brandon"
1.0,luol deng,"Dedmon, Dewayne"
1.0,kenneth faried,"Mohammed, Nazr"
1.0,pj tucker,"Hardaway Jr., Tim"
1.0,pj tucker,"Motiejunas, Donatas"
1.0,gerald green,"Dinwiddie, Spencer"
1.0,markieff morris,"Gasol, Pau"
1.0,markieff morris,"Kelly, Ryan"
1.0,robert covington,"Robinson, Thomas"
1.0,nerles noel,"Evans, Tyreke"
1.0,jerami grant,"Drummond, Andre"
1.0,jerami grant,"Lamb, Jeremy"
1.0,michael carter-williams,"Korver, Kyle"
1.0,jakarr sampson,"Korver, Kyle"
1.0,henry sims,"Smith, Jason"
1.0,oj mayo,"McRoberts, Josh"
1.0,khris middleton,"Smith, Josh"
1.0,beno urdih,"Rubio, Ricky"
1.0,mike conley,"Jefferson, Cory"
1.0,travis wear,"Chalmers, Mario"
1.0,amare stoudemire,"Motiejunas, Donatas"
1.0,greg monroe,"McCallum, Ray"
1.0,dj augustin,"Ibaka, Serge"
1.0,andre drummond,"Davis, Glen"
1.0,brandon jennings,"Lawson, Ty"
1.0,kostas papanikolaou,"Ezeli, Festus"
1.0,mario chalmers,"Thomas, Malcolm"
1.0,shawne williams,"Vucevic, Nikola"
1.0,norris cole,"Davis, Ed"
1.0,eric bledsoe,"Afflalo, Arron"
